college_name,branch,category,cutoff
"E124 Rajiv Gandhi Institute of Technology, Bangalore CHOLANGAR,R.T.NAGAR POST, HEBBAL,BANGALORE-560032",SCIENCE AND ENGINEERING ELECTRICAL &,GM,93784.5
"E124 Rajiv Gandhi Institute of Technology, Bangalore CHOLANGAR,R.T.NAGAR POST, HEBBAL,BANGALORE-560032",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,76021.0
"E124 Rajiv Gandhi Institute of Technology, Bangalore CHOLANGAR,R.T.NAGAR POST, HEBBAL,BANGALORE-560032",COMMUNICATION ENGG INFORMATION,GM,68251.0
"E124 Rajiv Gandhi Institute of Technology, Bangalore CHOLANGAR,R.T.NAGAR POST, HEBBAL,BANGALORE-560032",SCIENCE AND ENGINEERING MECHANICAL,GM,132732.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",ARTIFICIAL,GM,10323.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,54071.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",ENGINEERING COMPUTER,GM,10862.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",SCIENCE AND BUSINESS SYSTEMS COMPUTER,GM,9233.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",SCIENCE AND ENGINEERING ELECTRICAL &,GM,18453.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,10318.0
"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.",COMMUNICATION ENGG MECHANICAL,GM,26176.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",ARTIFICIAL,GM,61666.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,141281.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",ENGINEERING COMPUTER,GM,76888.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",SCIENCE AND ENGINEERING COMPUTER,GM,87638.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GM,87801.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,89462.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",COMMUNICATION ENGG INFORMATION,GM,88148.0
"E127 M S Engineering College, Bangalore NAVARATHNA AGRAHARA, SADAHALLIPOST, NEAR BIAL, BANGALORE",SCIENCE AND ENGINEERING MECHANICAL,GM,154332.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",B TECH IN,GM,45054.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,GM,93713.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",ENGINEERING B TECH IN,GM,34240.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",COMPUTER SCIENCE AND ENGINEERING B TECH IN,GM,62866.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,GM,55477.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN ENERGY,GM,112824.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",ENGINEERING B TECH IN,GM,116269.0
"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA",MECHANICAL ENGINEERING BTECH IN,GM,59608.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",ARTIFICIAL,GM,20301.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,139620.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",ENGINEERING COMPUTER,GM,29865.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",SCIENCE AND BUSINESS SYSTEMS COMPUTER,GM,22379.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",SCIENCE AND ENGINEERING COMPUTER,GM,23225.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,GM,60324.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",ELECTRONICS ENGINEERING ELECTRONICS,GM,49330.0
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",ENGINEERING(VLSI DESIGN & TECHNOLOGY) ELECTRONICS AND,GM,32408.5
"E129 St.Joseph Engineering College, Mangalore(AUTONOMOUS) MANGALORE",COMMUNICATION ENGG MECHANICAL,GM,86727.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",ARTIFICIAL,GM,76953.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,GM,68081.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,152079.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",ENGINEERING COMPUTER,GM,71883.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",SCIENCE AND ENGINEERING CYBER SECURITY,GM,94089.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",ELECTRICAL &,GM,106331.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,98120.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",COMMUNICATION ENGG INFORMATION,GM,86617.0
"E130 Shridevi Institute of Engineering & Technology, Tumkur MARELENAHALLY,SIRA ROAD ,TUMKUR",SCIENCE AND ENGINEERING MECHANICAL,GM,159313.0
"E132 Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",ARTIFICIAL,GM,75975.0
"E132 Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,144255.0
"E132 Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",ENGINEERING COMPUTER,GM,77494.0
"E132 Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",SCIENCE AND ENGINEERING ELECTRICAL &,GM,136036.0
"E132 Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,91776.0
"E132 Secab Institute of Engineering & Technology, Bijapur 424, NAURASPUR, BAGALKOT ROAD, HUDCO CROSS,BIJAPUR-586101",COMMUNICATION ENGG MECHANICAL,GM,152961.0
"E133 G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",ARTIFICIAL,GM,23245.0
"E133 G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",INTELLIGENCE AND DATA SCIENCE COMPUTER,GM,20074.0
"E133 G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,18021.0
"E133 G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",SCIENCE AND ENGINEERING ELECTRICAL &,GM,32758.0
"E133 G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,28240.0
"E133 G S S S Institute of Engineering & Technology for Women, Mysore K.R.S. ROAD, METAGALLI INDUSTRIAL AREA, MYSORE-16",COMMUNICATION ENGG INFORMATION,GM,21894.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",CIVIL,GM,171373.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",ENGINEERING COMPUTER,GM,79867.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,63383.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",SCIENCE AND ENGINEERING ELECTRICAL &,GM,128811.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,82495.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",COMMUNICATION ENGG INFORMATION,GM,94442.0
"E134 Smt. Kamala & Sri Venkappa M.Agadi College of Engineering & Technology, Gadag SAVANUR ROAD, GULAGANJIKOPPA,LAXMESHWAR DIST: GADAG",SCIENCE AND ENGINEERING MECHANICAL,GM,164796.0
"E135 K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",CIVIL,GM,122525.0
"E135 K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",ENGINEERING COMPUTER,GM,54555.0
"E135 K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,47876.0
"E135 K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",SCIENCE AND ENGINEERING ELECTRICAL &,GM,86212.0
"E135 K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,60858.0
"E135 K L S Viswanathrao Deshpande Institute of Technology, Haliyal UDYOG VIDYA NAGAR,DANDELI ROAD, HALIYAL-581329",COMMUNICATION ENGG MECHANICAL,GM,148112.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",ARTIFICIAL,GM,90453.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,181366.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",ENGINEERING COMPUTER,GM,94446.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,95401.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",SCIENCE AND ENGINEERING COMPUTER,GM,99751.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",SCIENCE AND 75 ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,120136.0
"E136 Moodalakatte Institute of Technology, Kundapura, Udupi MOODLAKATTE,KUNDAPURA TALUK,UDUPI DISTRICT",COMMUNICATION ENGG INFORMATION,GM,108953.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",ARTIFICIAL,GM,74172.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",INTELLIGENCE AND MACHINE LEARNING AUTOMATION AND,GM,83959.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",ROBOTICS CIVIL,GM,127458.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",ENGINEERING COMPUTER,GM,77125.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",SCIENCE AND ENGINEERING COMPUTER,GM,79074.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GM,80144.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,83397.0
"E139 Impact College of Engineering & Applied Sciences, Bangalore KODIGEHALLI,SAHAKARANAGAR SOUTH BANGALORE",COMMUNICATION ENGG MECHANICAL,GM,130223.0
"E141 PES UNIVERSITY(Electronic City Campus) Hosur Rd, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100",B TECH IN,GM,4217.0
"E141 PES UNIVERSITY(Electronic City Campus) Hosur Rd, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100",COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING) B TECH IN,GM,3588.0
"E141 PES UNIVERSITY(Electronic City Campus) Hosur Rd, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100",COMPUTER SCIENCE AND ENGINEERING B TECH IN,GM,4400.0
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ARTIFICIAL,GM,48897.0
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,163338.0
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ENGINEERING COMPUTER,GM,58085.75
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,72239.0
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",COMMUNICATION ENGG INFORMATION,GM,68920.0
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",SCIENCE AND 5 ENGINEERING MECHANICAL,GM,125877.0
"E142 Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ENGINEERING ROBOTICS AND,GM,65088.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL,GM,73682.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ENGINEERING ARTIFICIAL,GM,81947.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,GM,62278.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INTELLIGENCE AND MACHINE LEARNING AUTOMOBILE,GM,137855.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ENGINEERING COMPUTER,GM,110442.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",SCIENCE AND BUSINESS SYSTEMS COMPUTER,GM,106758.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",SCIENCE AND DESIGN COMPUTER,GM,65279.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",SCIENCE AND ENGINEERING ELECTRICAL &,GM,113542.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,96017.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMMUNICATION ENGG INFORMATION,GM,84454.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",SCIENCE AND ENGINEERING MARINE,GM,76136.0
"E144 Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ENGINEERING MECHANICAL,GM,132612.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",ARTIFICIAL,GM,38844.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,114594.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",ENGINEERING COMPUTER,GM,53785.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",SCIENCE AND DESIGN COMPUTER,GM,47415.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH) COMPUTER,GM,35594.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",SCIENCE AND ENGINEERING ELECTRICAL &,GM,65515.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,47673.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",COMMUNICATION ENGG INFORMATION,GM,45377.0
"E145 Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",SCIENCE AND ENGINEERING ROBOTICS AND,GM,58917.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",AERONAUTICAL,GM,99200.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",ENGINEERING ARTIFICIAL,GM,90630.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",INTELLIGENCE AND DATA SCIENCE CIVIL,GM,209115.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",ENGINEERING COMPUTER,GM,87024.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,101945.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,125753.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",COMMUNICATION ENGG INFORMATION,GM,115286.0
"E146 Shreedevi Institute of Technology, Mangalore AIRPORT ROAD, KENJAR VILLAGE,MALAVOOR PANCHAYAT,DAKSHINA KANNADA",SCIENCE AND ENGINEERING MECHANICAL,GM,192700.0
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",ARTIFICIAL,GM,54054.0
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",INTELLIGENCE AND MACHINE LEARNING COMPUTER,GM,73156.0
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH) COMPUTER,GM,64402.0
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",SCIENCE AND ENGINEERING DATA SCIENCES,GM,71133.0
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",ELECTRONICS AND,GM,74490.0
"E147 T.John Institute of technology, Bangalore #86/1, KAMMANAHALLI,GOTTIGERE,BANNERUGATTA ROAD,BANGALORE",COMMUNICATION ENGG INFORMATION,GM,77103.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",ARTIFICIAL,GM,24142.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,94377.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",ENGINEERING COMPUTER,GM,28174.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH) COMPUTER,GM,25169.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",SCIENCE AND ENGINEERING COMPUTER,GM,26164.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,GM,48655.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,32671.0
"E149 Cambridge Institutute of Technology, K.R.Puram, Bangalore(AUTONOMOUS) K R PURAM,BANGALORE",COMMUNICATION ENGG MECHANICAL,GM,87627.0
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",ARTIFICIAL,GM,43604.0
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,154929.0
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",ENGINEERING COMPUTER,GM,74155.0
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",ENGINEERING COMPUTER,GM,75916.0
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",SCIENCE AND DESIGN COMPUTER,GM,46595.5
"E150 P E S Institute of Technology & Management, Shimoga GUDDADAARAKERE, KOTEGANGOORSAGAR ROAD,SHIMOGA",SCIENCE AND ENGINEERING COMPUTER,GM,56441.0
